Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿1155,18545.942619,1128.302178,4.516667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1156,20757.650006,383.414114,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1157,15580.175997,1731.669823,4.866667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿1158,77648.315431,-526.08357,6.016667,COLLISION_WITH_BP_IntersectionBorder123,LAZY,28
﻿1159,46235.489476,336.968881,4.583333,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1160,6864.25866,-215.997674,4.8,CORRECTINGWRONG,LAZY,30
﻿1161,2722.653248,-637.655315,5.1,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1162,16370.810124,-2800.19403,5.566667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1163,50340.596785,210.277233,4.883333,COLLISION_WITH_NavModifierVolume8,LAZY,24
﻿1164,14373.676186,-657.976499,4.95,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1165,2953.756796,940.802087,4.616667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1166,3616.990984,-918.397828,4.05,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1167,44551.437823,757.376198,4.833333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1168,16761.485169,-153.74891,4.65,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1169,11549.681747,32.29302,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1170,118822.657245,-3053.839556,5.383333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1171,2649.340286,-1548.181317,6.1,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1172,29353.860723,79.268356,5.4,CORRECTINGWRONG,LAZY,28
﻿1173,32683.905549,-628.57186,5.916667,COLLISION_WITH_BP_IntersectionBorder46,LAZY,33
﻿1174,2550.806849,814.745832,4.55,COLLISION_WITH_BP_IntersectionBorder11,LAZY,23
﻿1175,23512.473847,937.642727,4.616667,CORRECTINGWRONG,LAZY,28
﻿1176,20815.440552,739.132524,5.033333,COLLISION_WITH_NavModifierVolume20,LAZY,25
﻿1177,39000.805678,931.773466,4.8,COLLISION_WITH_NavModifierVolume11,LAZY,26
﻿1178,21219.946035,-22.099533,3.65,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1179,77529.961794,-1932.522946,5.883333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,26
﻿1180,4573.128939,1345.329562,5.383333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1181,55629.305827,-822.965694,6.533333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,27
﻿1182,3265.019516,-1220.372815,4.166667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1183,57742.991271,-4120.566482,5.666667,COLLISION_WITH_NavModifierVolume7,LAZY,28
﻿1184,84432.879381,-3352.941803,6.016667,CORRECTINGWRONG,LAZY,31
﻿1185,45869.551726,-2734.179572,4.716667,CORRECTINGWRONG,LAZY,28
﻿1186,11920.881935,-230.55245,4.55,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿1187,58524.931607,-62.280161,5.366667,COLLISION_WITH_BP_IntersectionBorder27,LAZY,31
﻿1188,9383.322663,-5180.299234,6.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1189,33270.488434,-756.811251,4.733333,CORRECTINGWRONG,LAZY,30
﻿1190,4549.848265,-68.185245,3.55,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1191,18741.397175,-110.987384,4.016667,COLLISION_WITH_NavModifierVolume8,LAZY,27
﻿1192,20398.170254,384.29788,4.516667,COLLISION_WITH_NavModifierVolume43,LAZY,25
﻿1193,141594.922728,-738.355079,7.95,CORRECTINGWRONG,LAZY,33
﻿1194,13623.04307,-1684.482613,5.916667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1195,147344.459372,-3657.732726,6.733333,COLLISION_WITH_BP_IntersectionBorder15,LAZY,29
﻿1196,21335.373246,-1875.431193,5.5,LAZY,LAZY,28
﻿1197,18452.944282,-32.887102,5.0,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿1198,141100.84478,-4719.242919,6.016667,LAZY,LAZY,27
﻿1199,18225.633073,-235.302063,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1200,43106.098628,779.391383,4.766667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1201,3080.133072,1200.39572,4.45,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1202,20280.818984,149.724043,4.4,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1203,3348.299875,665.273134,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1204,2795.693759,1253.811752,4.633333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1205,24772.996376,372.107265,5.066667,COLLISION_WITH_NavModifierVolume22,LAZY,29
﻿1206,21168.046384,2215.574947,5.166667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1207,4509.960418,-340.980921,4.266667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1208,110146.721202,-6571.026854,5.8,COLLISION_WITH_NavModifierVolume5,LAZY,27
﻿1209,1801.035055,-524.940594,5.533333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1210,29869.844518,-1238.850202,5.8,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1211,15396.725862,1658.063815,5.15,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1212,76402.954688,-1198.946941,5.25,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1213,18514.703296,-248.319346,4.9,COLLISION_WITH_BP_IntersectionBorder36,LAZY,32
﻿1214,3974.377206,-231.944605,4.5,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1215,44477.386259,348.568918,4.45,COLLISION_WITH_NavModifierVolume52,LAZY,27
﻿1216,16321.115511,47.606673,4.0,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿1217,17183.719823,720.655423,4.316667,CORRECTINGWRONG,LAZY,27
﻿1218,13509.886828,1800.433379,5.3,COLLISION_WITH_BP_IntersectionBorder11,LAZY,23
﻿1219,21172.674612,1115.709708,5.016667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1220,15647.075632,852.439734,4.7,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1221,19850.095613,-591.776421,4.516667,LAZY,LAZY,31
﻿1222,15994.253226,112.816024,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1223,3448.48177,919.414507,4.333333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,22
﻿1224,98020.716,-4530.185418,5.85,CORRECTINGWRONG,LAZY,27
﻿1225,26344.291128,-158.672074,3.55,CORRECTINGWRONG,LAZY,29
﻿1226,54582.603972,-183.783678,4.816667,CORRECTINGWRONG,LAZY,30
﻿1227,19891.077875,-128.609554,4.166667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,25
﻿1228,16629.048931,2100.672714,4.933333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1229,15170.803222,1352.859877,5.0,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1230,12696.651498,1291.341513,5.833333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1231,16288.599858,-804.61889,5.083333,REVERSE,LAZY,29
﻿1232,72175.602452,-499.658974,5.033333,CORRECTINGWRONG,LAZY,26
﻿1233,22890.646481,306.132404,4.766667,COLLISION_WITH_NavModifierVolume2,LAZY,31
﻿1234,206150.788122,-9989.614916,7.266667,CORRECTINGWRONG,LAZY,26
﻿1235,19705.448442,1438.020553,5.05,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1236,73998.010829,-370.311381,5.033333,COLLISION_WITH_NavModifierVolume52,LAZY,31
﻿1237,14936.886777,-504.883051,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1238,72554.110087,391.344848,6.066667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1239,2267.829033,-476.562034,5.016667,COLLISION_WITH_NavModifierVolume12,LAZY,32
﻿1240,158581.681975,-1718.638435,6.55,COLLISION_WITH_BP_IntersectionBorder15,LAZY,29
﻿1241,17344.657626,947.677352,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1242,25296.202317,-550.195973,4.45,COLLISION_WITH_NavModifierVolume42,LAZY,34
﻿1243,19592.424393,2150.425065,5.033333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1244,21541.89243,-149.75093,3.783333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1245,101037.856303,-3183.040507,6.8,COLLISION_WITH_BP_IntersectionBorder46,LAZY,28
﻿1246,15531.670951,81.544669,4.4,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1247,4660.090743,-179.224586,6.066667,CORRECTINGWRONG,LAZY,30
﻿1248,76161.700606,-2381.22506,5.616667,COLLISION_WITH_NavModifierVolume42,LAZY,27
﻿1249,15191.856441,-70.855186,5.4,COLLISION_WITH_BP_IntersectionBorder11,LAZY,23
﻿1250,16728.734596,-84.718311,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1251,3002.992559,-1872.407171,4.25,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1252,13530.999984,190.752475,3.716667,CORRECTINGWRONG,LAZY,28
﻿1253,19540.834917,1394.419993,4.766667,LAZY,LAZY,27
﻿1254,69685.464213,1395.095457,7.633333,CORRECTINGWRONG,LAZY,27
﻿1255,35532.983209,-565.484063,4.933333,COLLISION_WITH_BP_IntersectionBorder15,LAZY,30
﻿1256,150355.125481,-3435.517725,6.816667,LAZY,LAZY,27
﻿1257,53344.14544,-1319.528519,5.033333,CORRECTINGWRONG,LAZY,27
﻿1258,25539.070374,199.936137,4.883333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1259,18024.54872,141.388546,5.066667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1260,22063.695295,335.892086,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1261,1559.204449,-7.794216,4.133333,COLLISION_WITH_NavModifierVolume23,LAZY,24
﻿1262,15906.411942,-1493.899571,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1263,3439.239123,1778.755877,5.216667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1264,16332.941981,1455.499684,5.083333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1265,52496.887009,-304.682359,5.75,COLLISION_WITH_NavModifierVolume22,LAZY,29
﻿1266,11601.667211,643.675254,4.766667,COLLISION_WITH_NavModifierVolume23,LAZY,22
﻿1267,21002.775214,285.14638,3.933333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1268,1258.117324,663.492822,4.216667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1269,15071.88624,466.439113,5.283333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1270,13635.291303,656.931677,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1271,11078.546268,584.32148,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1272,7303.09452,33.642134,4.75,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1273,103744.710135,-6036.048279,5.166667,COLLISION_WITH_NavModifierVolume5,LAZY,27
﻿1274,10609.732763,-1292.854476,4.866667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1275,17605.489874,976.141224,4.366667,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1276,6252.553248,-656.322485,4.466667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1277,286497.933621,-6929.309495,8.566667,CORRECTINGWRONG,LAZY,26
﻿1278,72512.578897,-4286.072979,5.116667,COLLISION_WITH_BP_IntersectionBorder123,LAZY,27
﻿1279,70994.348634,-3349.320677,6.116667,COLLISION_WITH_BP_IntersectionBorder123,LAZY,31
﻿1280,20387.114251,1478.222458,4.716667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,27
﻿1281,16777.929138,-270.514112,4.916667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1282,16249.778475,-876.362833,5.683333,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿1283,9476.533632,-642.918341,4.733333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1284,12558.427707,528.577839,4.966667,CORRECTINGWRONG,LAZY,34
﻿1285,45705.101956,-391.478158,5.15,COLLISION_WITH_BP_IntersectionBorder3,LAZY,31
﻿1286,17633.726681,408.979442,4.25,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1287,16721.329584,-921.107747,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1288,74792.792213,-2623.524557,4.733333,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿1289,1868.614093,-3.407,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1290,68840.666383,-1891.264037,4.4,COLLISION_WITH_NavModifierVolume50,LAZY,29
﻿1291,53576.362042,-5334.485058,6.066667,CORRECTINGWRONG,LAZY,28
﻿1292,150790.462493,-3385.595483,6.683333,COLLISION_WITH_BP_IntersectionBorder15,LAZY,28
﻿1293,4640.759598,182.841839,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1294,143460.653114,-5338.212442,5.466667,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1295,45017.668855,-1903.408173,4.683333,REVERSE,LAZY,24
﻿1296,18988.037983,343.095849,4.766667,LAZY,LAZY,30
﻿1297,45235.13237,69.629731,4.783333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1298,121724.302416,-5606.487291,5.3,CORRECTINGWRONG,LAZY,27
﻿1299,65783.598022,-972.438982,6.4,COLLISION_WITH_BP_IntersectionBorder123,LAZY,30
﻿1300,5456.734288,671.737313,4.683333,LAZY,LAZY,35
﻿1301,5747.046911,651.722209,4.233333,COLLISION_WITH_NavModifierVolume12,LAZY,33
﻿1302,16834.94476,858.423948,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1303,116943.371547,838.406756,7.966667,CORRECTINGWRONG,LAZY,33
﻿1304,21261.738422,49.981463,3.583333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1305,103725.755457,-8459.900671,5.683333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,27
﻿1306,874.156532,184.476816,3.983333,COLLISION_WITH_NavModifierVolume61,LAZY,32
﻿1307,20195.251964,-341.088024,4.8,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1308,16823.932858,609.416689,4.683333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1309,15047.350363,302.647881,4.55,CORRECTINGWRONG,LAZY,27
﻿1310,13576.972214,-10.26335,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1311,21004.497642,1046.897199,4.833333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1312,53986.36581,820.712908,6.266667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,28
﻿1313,4840.84814,304.360514,3.966667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1314,46970.136026,-742.178093,4.483333,COLLISION_WITH_NavModifierVolume22,LAZY,26
﻿1315,51831.206234,-1231.184514,4.966667,COLLISION_WITH_NavModifierVolume32,LAZY,32
﻿1316,51418.166738,-3024.107704,5.116667,LAZY,LAZY,26
﻿1317,16128.848717,-595.411359,4.6,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1318,4463.537555,509.66893,4.166667,COLLISION_WITH_NavModifierVolume12,LAZY,26
﻿1319,11590.601196,1565.116997,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1320,74400.407737,-1917.170143,5.783333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,30
﻿1321,118261.994698,-2055.993341,6.233333,CORRECTINGWRONG,LAZY,25
﻿1322,17342.196488,-29.344865,4.333333,COLLISION_WITH_BP_IntersectionBorder36,LAZY,29
﻿1323,17385.88807,980.086168,5.116667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1324,18152.143565,1353.130204,4.766667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1325,46070.578774,638.025987,4.766667,COLLISION_WITH_NavModifierVolume22,LAZY,27
﻿1326,79048.928498,-2061.548356,5.533333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1327,42936.144487,-291.511874,4.716667,CORRECTINGWRONG,LAZY,30
﻿1328,13185.327965,295.78945,4.2,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1329,21150.989417,405.98088,4.083333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1330,20500.442528,95.777965,4.033333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,25
﻿1331,20537.247089,-180.511571,4.9,COLLISION_WITH_NavModifierVolume2,LAZY,31
﻿1332,19307.391423,-6.917877,5.433333,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿1333,16277.125117,1114.837271,4.366667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1334,16482.694981,737.278377,4.433333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1335,4829.078472,622.71791,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1336,15363.323855,285.263749,3.983333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1337,16941.056957,-148.645802,3.883333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1338,12338.971882,221.419046,5.366667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1339,14940.260714,428.701128,4.183333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1340,6037.090954,1516.572231,4.85,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿1341,20090.582138,-352.16989,4.266667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1342,115956.735869,-6908.961312,5.583333,CORRECTINGWRONG,LAZY,26
﻿1343,16050.463871,812.148759,4.516667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1344,30132.179667,-658.085128,4.666667,LAZY,LAZY,31
﻿1345,2145.246288,191.707842,3.85,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1346,16478.202538,18.227696,4.233333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1347,18685.289484,-1373.210411,4.383333,COLLISION_WITH_NavModifierVolume2,LAZY,23
﻿1348,87425.590522,-2209.638956,5.533333,LAZY,LAZY,29
﻿1349,15965.668518,1120.839881,4.683333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1350,43356.309812,-2372.327034,4.5,COLLISION_WITH_NavModifierVolume52,LAZY,29
﻿1351,27633.684252,-326.174604,5.766667,CORRECTINGWRONG,LAZY,29
﻿1352,17078.706356,-44.856974,3.85,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1353,20714.408778,726.46706,5.05,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1354,54179.148681,-510.001898,4.416667,CORRECTINGWRONG,LAZY,30
﻿1355,13462.603967,145.880702,4.45,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1356,12182.044325,569.083216,3.816667,CORRECTINGWRONG,LAZY,28
﻿1357,39773.443911,-841.826546,4.516667,COLLISION_WITH_NavModifierVolume19,LAZY,33
﻿1358,20162.044188,646.456558,4.166667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿1359,88349.473668,-3322.932816,5.416667,COLLISION_WITH_BP_IntersectionBorder67,LAZY,31
﻿1360,21373.430305,669.685649,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1361,68464.182332,-1914.155484,4.983333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,31
﻿1362,18767.635462,-67.332251,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1363,16277.275556,735.219051,4.1,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1364,14845.469842,-2010.94904,4.333333,CORRECTINGWRONG,LAZY,32
﻿1365,14044.68727,825.586085,4.266667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,35
﻿1366,22069.17019,613.933237,4.216667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿1367,41698.143613,-907.979225,4.35,CORRECTINGWRONG,LAZY,27
﻿1368,14775.35873,-397.465919,4.333333,CORRECTINGWRONG,LAZY,27
﻿1369,4481.070208,215.946095,4.033333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1370,87615.995592,-2542.574863,5.616667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿1371,20069.857599,1243.553267,4.616667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1372,53307.089555,-522.855006,5.0,COLLISION_WITH_NavModifierVolume22,LAZY,28
﻿1373,20341.057001,826.066079,4.3,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1374,18085.47382,1118.917004,4.666667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1375,8875.603883,-587.437886,4.683333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1376,5916.758584,826.601381,4.85,COLLISION_WITH_NavModifierVolume10,LAZY,29
﻿1377,67489.296054,-1024.960529,4.666667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1378,19929.588417,-503.854742,4.0,COLLISION_WITH_BP_IntersectionBorder36,LAZY,26
﻿1379,3035.739873,373.986463,3.966667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1380,14723.460983,1353.601569,5.083333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1381,18924.666006,468.937977,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,36
﻿1382,6388.221118,88.057663,5.15,LAZY,LAZY,31
﻿1383,13603.392134,885.707276,4.4,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1384,10304.862345,447.658767,4.25,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1385,9032.827948,112.366536,4.75,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1386,2845.792467,-67.229075,5.45,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1387,20516.2716,272.865832,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1388,85890.644748,-3200.174376,5.716667,COLLISION_WITH_BP_IntersectionBorder67,LAZY,30
﻿1389,18670.424292,149.508504,4.85,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1390,21418.981445,2340.836526,4.966667,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿1391,20127.758074,1332.250301,4.7,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1392,18331.691156,1240.156582,4.683333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1393,20598.62142,983.8724,4.55,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿1394,21072.986985,-103.380685,4.233333,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1395,18107.661096,1266.742861,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1396,15778.760366,855.697179,4.716667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1397,14884.499663,178.031522,5.4,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1398,50194.665912,-1141.809277,4.083333,CORRECTINGWRONG,LAZY,29
﻿1399,20781.159547,468.786691,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1400,14571.731242,622.823181,4.1,CORRECTINGWRONG,LAZY,29
﻿1401,65766.570891,-1488.160334,5.916667,COLLISION_WITH_BP_IntersectionBorder46,LAZY,29
﻿1402,52808.315856,1168.732454,5.366667,COLLISION_WITH_NavModifierVolume32,LAZY,31
﻿1403,2716.604601,155.93515,3.783333,COLLISION_WITH_NavModifierVolume10,LAZY,33
﻿1404,21302.761821,1003.822343,4.333333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,27
﻿1405,27034.018319,986.355211,4.983333,COLLISION_WITH_NavModifierVolume22,LAZY,25
﻿1406,4260.343586,941.428238,4.883333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1407,1044.120766,-749.109425,4.616667,COLLISION_WITH_NavModifierVolume61,LAZY,31
﻿1408,58520.043987,-2642.805435,5.966667,COLLISION_WITH_NavModifierVolume7,LAZY,30
﻿1409,115621.528557,-6136.052854,5.116667,CORRECTINGWRONG,LAZY,29
﻿1410,19984.929284,1370.548722,5.183333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿1411,21370.809076,820.248789,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿1412,21381.705087,489.487163,3.916667,COLLISION_WITH_NavModifierVolume2,LAZY,31
﻿1413,17559.770611,2072.025646,5.016667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1414,17927.8812,203.845111,5.183333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1415,16096.914846,821.925041,4.433333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1416,50375.733918,463.272818,5.05,CORRECTINGWRONG,LAZY,32
﻿1417,5422.830866,-233.693963,5.7,CORRECTINGWRONG,LAZY,30
﻿1418,18913.798265,366.112772,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1419,80712.784195,-1921.974171,5.216667,COLLISION_WITH_NavModifierVolume54,LAZY,30
﻿1420,107754.532447,-2601.265356,5.083333,COLLISION_WITH_NavModifierVolume9,LAZY,33
﻿1421,19018.27121,1048.780426,5.183333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1422,13870.348724,2151.11823,5.133333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1423,89657.654961,-2986.578487,5.25,CORRECTINGWRONG,LAZY,24
﻿1424,17694.682943,950.775297,4.15,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1425,17915.862745,73.791904,3.783333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1426,16533.011911,-1052.588205,5.533333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1427,44481.156599,-811.873213,4.5,CORRECTINGWRONG,LAZY,31
﻿1428,10583.418588,165.783471,4.05,CORRECTINGWRONG,LAZY,29
﻿1429,18349.990188,-327.2511,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1430,3958.783938,-983.272143,4.983333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1431,20107.068705,-377.824369,4.383333,REVERSE,LAZY,26
﻿1432,16482.142081,-305.14229,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1433,21259.483049,730.660287,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1434,15815.418198,1442.085521,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,24
﻿1435,15991.534748,1449.870803,5.033333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1436,21276.626629,333.183331,4.333333,COLLISION_WITH_NavModifierVolume20,LAZY,29
﻿1437,3530.673928,-4037.034687,5.55,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1438,13977.386814,618.570474,4.133333,CORRECTINGWRONG,LAZY,29
﻿1439,14438.542383,-292.695414,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1440,20980.735396,349.782386,4.066667,COLLISION_WITH_NavModifierVolume2,LAZY,25
﻿1441,20935.529253,-211.763247,3.433333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1442,12752.971104,-133.521189,4.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
