Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿294,0.84246,-0.171995,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿295,0.924371,0.038909,4.166667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿296,0.3569,-0.060866,3.783333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿297,0.883253,0.027465,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿298,0.706749,-0.011121,4.2,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿299,0.770274,-0.030594,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿300,0.903469,-0.006436,4.183333,COLLISION_WITH_NavModifierVolume20,LAZY,27
﻿301,0.984442,-0.019686,3.833333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿302,0.60579,-0.042605,4.133333,COLLISION_WITH_NavModifierVolume20,LAZY,26
﻿303,0.912187,-0.008259,4.066667,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿304,0.936461,-0.051837,4.2,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿305,0.935586,-0.129061,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿306,0.797154,-0.016928,4.0,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿307,0.754976,-0.137533,4.55,COLLISION_WITH_NavModifierVolume59,LAZY,27
﻿308,0.859841,-0.011188,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿309,0.852465,-0.04361,3.966667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,28
﻿310,0.859587,-0.030328,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿311,1.0,-0.070867,4.5,LAZY,LAZY,31
﻿312,0.571385,-0.18057,4.25,COLLISION_WITH_NavModifierVolume133,LAZY,30
﻿313,0.780065,0.008055,4.2,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿314,0.92604,0.093685,4.733333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿315,0.857752,-0.014127,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿316,0.949843,-0.081082,4.2,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿317,0.840259,0.023366,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿318,0.935337,-0.015121,4.0,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿319,0.874521,-0.042919,4.216667,COLLISION_WITH_NavModifierVolume43,LAZY,25
﻿320,0.847247,-0.04077,3.983333,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿321,0.851366,-0.037192,4.116667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿322,0.906314,-0.007444,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿323,0.799114,-0.001909,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿324,0.789815,-0.086396,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿325,0.811173,-0.030889,4.116667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿326,0.842837,-0.011098,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿327,0.877103,-0.11167,4.783333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿328,0.949348,-0.069224,4.9,COLLISION_WITH_NavModifierVolume53,LAZY,24
﻿329,0.849489,0.000209,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿330,0.931988,-0.140988,4.566667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿331,0.582544,-0.005576,4.116667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,29
﻿332,0.844407,0.01095,3.866667,COLLISION_WITH_NavModifierVolume133,LAZY,29
﻿333,0.983638,-0.057499,4.25,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿334,0.850848,-0.008881,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿335,0.822499,-0.031791,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿336,0.950215,-0.047876,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿337,0.851021,0.00726,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿338,0.814373,-0.369606,4.583333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,29
﻿339,0.866086,0.002303,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿340,0.78212,0.02297,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿341,0.89454,-0.038704,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿342,0.93657,-0.067499,4.516667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿343,0.912499,0.032933,4.266667,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿344,1.0,0.03029,4.35,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿345,0.939645,-0.092799,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿346,0.446966,-0.066746,3.883333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿347,0.770563,-0.010898,4.533333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿348,0.584491,0.016568,3.933333,CORRECTINGWRONG,LAZY,29
﻿349,0.924041,-0.003174,4.566667,COLLISION_WITH_NavModifierVolume20,LAZY,32
﻿350,0.875662,-0.025552,4.1,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿351,0.780714,-0.190512,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿352,0.852289,-0.039509,4.2,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿353,0.846396,0.0191,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿354,0.817227,0.012415,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿355,0.797783,0.027164,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿356,0.748945,-0.034702,4.35,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿357,0.85075,-0.077411,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿358,0.97976,-0.14207,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,23
﻿359,0.844847,-0.013093,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿360,0.9118,0.028915,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿361,0.717106,0.037193,4.333333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿362,0.89554,0.001719,4.75,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿363,0.833063,0.022836,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿364,0.890786,-0.062643,4.05,CORRECTINGWRONG,LAZY,27
﻿365,0.962143,-0.045064,4.6,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿366,0.738492,-0.001261,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿367,0.723283,-0.048583,3.75,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿368,0.858678,0.039532,4.1,COLLISION_WITH_NavModifierVolume43,LAZY,24
﻿369,0.840333,-0.026552,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿370,0.788172,-0.035135,4.066667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿371,0.967132,-0.039739,4.683333,COLLISION_WITH_NavModifierVolume11,LAZY,29
﻿372,0.838836,0.048868,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿373,0.761651,-0.054789,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿374,0.851222,-0.099907,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿375,0.892534,-0.030094,4.683333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿376,0.959662,-0.026319,4.25,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿377,0.960906,-0.075796,5.083333,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿378,0.833751,0.023933,4.416667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿379,0.975255,-0.32947,4.616667,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿380,0.954917,-0.168283,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿381,0.780892,-0.042398,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿382,0.86274,0.02078,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿383,0.473168,-0.012766,3.7,COLLISION_WITH_NavModifierVolume133,LAZY,30
﻿384,0.564209,-0.018026,3.8,COLLISION_WITH_BP_IntersectionBorder19,LAZY,33
﻿385,0.746593,-0.082549,4.6,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿386,0.859918,-0.008939,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,36
﻿387,0.964029,0.00807,5.383333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿388,0.815643,-0.006152,4.366667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿389,0.93065,-0.034728,4.5,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿390,0.909809,-0.021556,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿391,0.724304,-0.0417,3.783333,COLLISION_WITH_NavModifierVolume23,LAZY,35
﻿392,0.590505,-0.158351,4.15,COLLISION_WITH_BP_IntersectionBorder58,LAZY,26
﻿393,0.632261,-0.104454,4.533333,COLLISION_WITH_BP_IntersectionBorder108,LAZY,27
﻿394,0.562733,-0.190588,4.033333,CORRECTINGWRONG,LAZY,30
﻿395,0.94655,-0.060629,4.433333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿396,0.856226,0.025885,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿397,0.917415,0.003983,4.733333,COLLISION_WITH_NavModifierVolume8,LAZY,24
﻿398,0.757676,0.003257,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿399,0.93713,-0.068172,4.033333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿400,0.894317,0.000432,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿401,0.819183,-0.005493,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿402,0.339155,-0.047236,3.816667,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿403,0.967735,0.053961,5.316667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿404,0.583512,-0.037848,3.983333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,32
﻿405,0.432427,-0.018616,4.116667,COLLISION_WITH_NavModifierVolume20,LAZY,31
﻿406,0.947489,-0.123974,4.3,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿407,0.992042,-0.000089,4.4,COLLISION_WITH_NavModifierVolume43,LAZY,34
﻿408,0.951675,-0.098306,4.116667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿409,0.793318,-0.030693,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿410,0.933283,-0.034842,4.5,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿411,0.818164,-0.099564,5.0,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿412,0.845358,-0.01108,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿413,1.0,-0.061856,4.2,COLLISION_WITH_NavModifierVolume20,LAZY,30
﻿414,0.830272,0.018844,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿415,0.963274,-0.062474,4.7,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿416,0.839983,-0.063687,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿417,0.91068,0.006666,4.883333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿418,0.97056,-0.035795,4.45,COLLISION_WITH_NavModifierVolume11,LAZY,25
﻿419,0.686154,-0.040899,4.116667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿420,0.869552,0.008625,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿421,1.0,-0.206087,4.866667,COLLISION_WITH_NavModifierVolume42,LAZY,27
﻿422,0.862687,-0.016057,3.8,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿423,1.0,0.001905,4.383333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿424,0.578552,0.032912,4.616667,CORRECTINGWRONG,LAZY,31
﻿425,0.526931,-0.039188,4.133333,COLLISION_WITH_NavModifierVolume20,LAZY,27
﻿426,0.954204,0.019146,4.9,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿427,0.850537,-0.02652,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿428,0.85333,-0.034978,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿429,0.843659,-0.100984,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿430,0.898842,0.0073,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿431,0.866937,-0.035554,4.433333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿432,0.83992,-0.00182,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿433,0.846769,-0.051641,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿434,0.892845,-0.187418,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿435,0.938827,0.014,4.116667,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿436,0.934655,0.038489,4.25,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿437,0.851576,0.051475,4.983333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿438,0.906393,0.009573,4.266667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿439,0.97005,-0.172202,4.933333,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿440,0.853066,-0.311333,4.5,COLLISION_WITH_NavModifierVolume7,LAZY,32
﻿441,0.903962,-0.030487,4.4,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿442,0.849816,-0.017931,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿443,0.88978,-0.039412,4.65,COLLISION_WITH_NavModifierVolume8,LAZY,27
﻿444,0.934368,-0.067523,4.233333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿445,0.950474,-0.034053,4.55,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿446,0.834989,-0.035446,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿447,0.647146,0.012472,3.85,COLLISION_WITH_NavModifierVolume133,LAZY,31
﻿448,0.975504,-0.1721,4.433333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿449,0.828487,-0.030305,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿450,0.849105,0.009592,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿451,0.844395,0.006416,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿452,0.848609,0.014072,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿453,0.904468,-0.018666,4.233333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,33
﻿454,0.918893,-0.007682,4.783333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿455,0.816349,-0.064178,4.783333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿456,0.827189,-0.285153,4.783333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,26
﻿457,0.814797,0.001015,4.6,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿458,0.918143,0.011214,4.283333,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿459,0.9298,0.026912,4.3,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿460,0.859949,0.029852,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿461,0.955165,0.035919,3.8,COLLISION_WITH_NavModifierVolume24,LAZY,32
﻿462,0.871838,-0.005321,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿463,0.877109,0.016022,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿464,0.907395,0.014876,4.516667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿465,0.941827,-0.072762,5.15,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿466,0.836129,-0.007817,4.133333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿467,0.76338,0.007798,4.3,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿468,0.940424,0.003206,4.933333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿469,0.758655,0.007723,3.866667,COLLISION_WITH_NavModifierVolume21,LAZY,30
﻿470,0.955695,0.016899,4.7,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿471,0.589298,0.013608,3.95,COLLISION_WITH_NavModifierVolume20,LAZY,33
﻿472,0.773011,-0.013104,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿473,0.874391,0.032263,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿474,0.849815,-0.028346,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿475,0.863963,0.00814,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿476,0.721188,-0.233413,5.45,COLLISION_WITH_BP_IntersectionBorder19,LAZY,26
﻿477,0.806364,0.013796,4.466667,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿478,0.827277,-0.050223,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿479,0.886185,-0.24182,4.266667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿480,0.849953,0.022654,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿481,0.855558,-0.0763,4.233333,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿482,0.972211,0.017252,4.9,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿483,0.729374,-0.139115,4.733333,COLLISION_WITH_NavModifierVolume59,LAZY,25
﻿484,0.869219,0.01193,4.15,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿485,0.844052,0.040724,3.9,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿486,0.937274,-0.100358,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿487,0.714718,-0.286704,4.583333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿488,0.757924,-0.070975,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿489,0.876839,-0.133638,5.466667,COLLISION_WITH_NavModifierVolume7,LAZY,30
﻿490,0.922916,0.104106,4.633333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿491,0.786402,-0.006292,3.933333,COLLISION_WITH_NavModifierVolume133,LAZY,28
﻿492,0.713674,-0.2432,4.233333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿493,0.945973,0.076236,4.816667,COLLISION_WITH_NavModifierVolume133,LAZY,29
﻿494,0.835421,-0.193317,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿495,0.485744,-0.041382,3.833333,COLLISION_WITH_NavModifierVolume133,LAZY,26
﻿496,0.907237,-0.050723,3.883333,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿497,0.833496,-0.102728,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿498,0.945944,-0.067809,4.85,COLLISION_WITH_NavModifierVolume53,LAZY,35
﻿499,0.63135,0.001488,4.233333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿500,0.929542,-0.076088,4.183333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿501,0.948327,-0.11343,4.3,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿502,0.879597,-0.027196,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿503,0.849885,-0.030496,3.966667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿504,0.924496,-0.004977,4.15,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿505,0.777331,-0.041929,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿506,0.835947,-0.029556,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿507,0.922002,-0.081817,4.283333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿508,0.946307,-0.148039,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿509,0.363522,-0.053636,4.216667,COLLISION_WITH_NavModifierVolume42,LAZY,26
﻿510,0.590244,-0.041628,4.166667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,27
﻿511,0.944844,-0.09249,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿512,0.899879,-0.022731,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿513,0.854224,-0.029577,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿514,0.848598,-0.019057,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿515,0.918556,0.002062,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,35
﻿516,0.871667,-0.010892,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿517,0.596509,-0.016524,3.75,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿518,0.931768,-0.052761,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿519,0.904617,-0.010721,3.733333,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿520,0.379411,-0.042737,3.75,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿521,0.918162,0.0003,4.0,COLLISION_WITH_NavModifierVolume133,LAZY,29
﻿522,0.879689,0.025031,4.2,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿523,0.733803,-0.073314,3.65,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿524,0.840905,-0.009904,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿525,0.718534,0.00031,3.9,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿526,0.946566,-0.063982,4.216667,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿527,0.778398,0.017673,4.683333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿528,0.914268,0.01151,3.8,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿529,0.863106,-0.004216,4.85,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿530,0.601178,-0.389718,4.1,COLLISION_WITH_NavModifierVolume8,LAZY,27
﻿531,0.820345,-0.049159,3.966667,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿532,0.853239,-0.020846,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿533,1.0,0.027689,3.933333,COLLISION_WITH_NavModifierVolume133,LAZY,33
﻿534,0.983799,-0.061976,4.283333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿535,0.729799,0.041534,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿536,0.848499,-0.006693,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿537,0.992196,-0.015233,4.45,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿538,0.874625,0.026313,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿539,0.410763,-0.018239,3.616667,COLLISION_WITH_NavModifierVolume24,LAZY,28
﻿540,0.907253,-0.000893,3.916667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿541,0.935389,-0.106057,3.966667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿542,0.866657,-0.003217,4.466667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿543,0.950808,-0.049886,4.7,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿544,0.776739,0.007597,3.3,COLLISION_WITH_NavModifierVolume24,LAZY,32
﻿545,0.820699,-0.040073,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿546,1.0,0.038536,4.133333,COLLISION_WITH_NavModifierVolume133,LAZY,30
﻿547,0.944789,-0.054659,4.183333,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿548,0.853951,0.017782,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿549,0.376585,-0.073234,3.816667,COLLISION_WITH_NavModifierVolume42,LAZY,27
﻿550,0.855996,0.021999,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿551,0.779225,-0.048234,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿552,0.648596,-0.023144,3.883333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿553,0.736109,-0.034318,4.05,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿554,0.848013,-0.008471,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿555,0.916606,-0.051684,4.066667,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿556,0.55168,0.004753,4.2,COLLISION_WITH_NavModifierVolume59,LAZY,33
﻿557,0.666278,-0.059824,3.916667,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿558,0.513203,-0.016186,3.833333,COLLISION_WITH_NavModifierVolume133,LAZY,30
﻿559,0.862426,-0.008118,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿560,0.846429,-0.033086,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿561,1.0,-0.01306,3.866667,COLLISION_WITH_NavModifierVolume20,LAZY,28
﻿562,0.820819,-0.126818,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿563,0.780219,0.009518,4.5,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿564,0.885009,0.013215,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿565,0.855724,0.02066,4.3,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿566,0.838055,-0.005014,4.366667,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿567,0.963767,-0.079619,4.5,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿568,0.904819,-0.023537,4.133333,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿569,0.258798,-0.039767,3.75,COLLISION_WITH_BP_IntersectionBorder92,LAZY,29
﻿570,0.935094,-0.029586,4.25,COLLISION_WITH_NavModifierVolume20,LAZY,32
﻿571,0.909443,0.035107,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿572,0.923383,-0.168611,3.8,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿573,0.949191,-0.056785,4.1,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿574,0.980254,-0.007352,4.383333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿575,1.0,0.002554,4.833333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿576,0.958273,0.020703,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿577,0.843701,-0.009719,5.55,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿578,0.912725,0.048137,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿579,0.730788,0.023294,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿580,0.777665,0.038963,4.2,COLLISION_WITH_NavModifierVolume12,LAZY,33
﻿581,0.744888,0.032866,4.216667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿582,0.734873,0.006654,4.05,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿583,0.85209,0.023726,3.666667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿584,0.835061,0.00738,4.216667,COLLISION_WITH_NavModifierVolume8,LAZY,31
﻿585,0.724434,0.00267,3.883333,CORRECTINGWRONG,LAZY,29
﻿586,0.63082,0.009752,3.5,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿587,1.0,-0.048471,4.483333,COLLISION_WITH_NavModifierVolume53,LAZY,28
