Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI224,759.35547,6,BP_SpawnPoint8,COLLISION_WITH_BP_IntersectionBorder90,6070.826823,317.526745,7143.841747,0.000576,847.417461,172.380285,0.752521,3.11477,0.0,7147.709037,0.0,0.0,124.0,124.0,true,6.48341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.422856,14.422856,25,35.220895
﻿1,BP_VehicleAI227,-4512.783606,6,BP_SpawnPoint42,TRAFFIC_VIOLATION,2024.951387,269.561183,3389.85873,0.000152,897.840975,182.11143,0.187377,1.937047,0.0,3391.983153,0.0,3259.937661,131.0,131.0,true,2.868988,0.299798,2.614791,0.299798,0.039989,83.0,2021.380651,0.0,0.0,328.935877,0.0,0.0,0.0,0.0,8.008269,8.008269,28,42.630242
﻿1,BP_VehicleAI250,5528.299388,7,BP_SpawnPoint45,YIELD_VIOLATION,1500.0,406.465579,8139.025365,0.000744,904.277934,193.232739,0.946521,3.532389,0.0,8143.504275,0.0,0.0,139.0,139.0,true,5.747876,1.449332,0.0,1.449332,0.0,31.0,0.0,0.0,0.0,708.739308,0.0,0.0,1.0,0.0,4.610939,4.610939,51,38.956943
﻿1,BP_VehicleAI24,2686.533997,7,BP_SpawnPoint51,COLLISION_WITH_BP_IntersectionBorder123,4539.886871,429.274605,8913.533641,0.000803,654.559125,197.40323,0.722043,4.064378,0.0,8918.320061,0.0,0.0,142.0,142.0,true,6.560022,0.799861,0.0,0.799861,0.0,17.0,1207.796417,0.0,0.0,54.828171,0.0,0.0,0.0,0.6,-9.436223,-9.436223,5,48.864752
﻿1,BP_VehicleAI248,-191.497792,7,BP_SpawnPoint17,COLLISION_WITH_NavModifierVolume142,9581.73227,393.616679,9778.698898,0.000678,996.05246,204.354048,0.932519,4.21974,0.0,9783.851158,0.0,0.0,147.0,147.0,true,7.59299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.362238,15.362238,49,40.629616
﻿1,BP_VehicleAI29,1872.674775,7,BP_SpawnPoint22,COLLISION_WITH_NavModifierVolume53,8147.494724,395.288826,10408.471926,0.001834,1019.566157,211.304866,2.647401,4.338999,0.0,10415.458325,0.0,0.0,152.0,152.0,true,7.21833,0.117624,0.047633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.924053,9.924053,10,41.926656
﻿1,BP_VehicleAI212,8286.026904,8,BP_SpawnPoint2,YIELD_VIOLATION,1500.0,789.276521,10672.056882,0.0013,1088.979445,226.596665,1.908069,4.581147,0.0,10678.546098,0.0,0.0,163.0,163.0,true,6.451669,2.014222,0.0,2.014222,0.0,40.0,0.0,0.0,0.0,103.242674,0.0,0.0,1.4,0.0,16.895989,16.895989,13,44.263302
﻿1,BP_VehicleAI232,4751.850063,8,BP_SpawnPoint21,COLLISION_WITH_BP_IntersectionBorder17,7713.009937,335.73982,12794.196987,0.000904,1084.864387,226.596665,1.324588,5.078245,0.0,12800.59982,0.0,0.0,163.0,163.0,true,8.547136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.012136,15.012136,33,47.226062
﻿1,BP_VehicleAI26,272.384681,8,BP_SpawnPoint34,COLLISION_WITH_NavModifierVolume21,2860.007668,983.353919,4203.958502,0.000779,1115.41056,237.717974,1.207748,1.88325,0.0,4207.049501,0.0,0.0,171.0,171.0,true,6.731677,1.77357,0.0,1.77357,0.0,45.0,0.0,0.0,0.0,91.303233,1.994809,0.0,0.0,0.0,34.862276,34.862276,7,71.860559
﻿1,BP_VehicleAI218,1585.055409,9,BP_SpawnPoint39,COLLISION_WITH_BP_IntersectionBorder147,1503.228766,1030.630141,3818.045455,0.000908,1265.421497,266.911409,1.553552,1.911918,464.541585,3821.510926,0.0,0.0,192.0,192.0,true,6.431635,2.759412,0.0,2.718572,0.0,64.0,0.0,0.00003,0.0,167.138165,1.876783,0.0,0.0,0.0,60.299015,60.299015,19,105.348771
