Generation BestFit MeanFit BestFitMA MeanFitMA
1347 3564.509247 12735.26484 3648.5889801999974 15643.0809587333
1348 3671.888372 17222.315792 3648.5547700999973 15792.954623866632
1349 3666.578384 9584.175567 3647.8480712999972 15556.978027999965
1350 3665.464652 16734.512418 3645.8378829999974 15563.027305699965
1351 3562.304565 14852.61491 3643.4089540333302 15340.521820733298
1352 3642.308309 15155.06364 3646.1315088333304 15210.9555002333
1353 3609.580024 16389.0315 3644.55745433333 15224.153645066632
1354 3623.332676 14001.839413 3647.9772406999973 15100.033535733297
1355 3693.530314 13274.907367 3648.5097175333308 15013.483090466632
1356 3696.161219 15281.914695 3649.2352204333311 15132.650701499964
1357 3679.262275 15431.095635 3649.0291906666648 15133.742533133298
1358 3723.2274 17488.460628 3651.412291799998 15221.243984166631
1359 3722.595141 20763.05247 3653.4930182999979 15272.200303733298
1360 3687.245701 16526.972724 3653.8650265999981 15303.994769899964
1361 3686.505587 13909.182841 3654.8893961999984 15359.451836733297
1362 3668.843174 16068.60605 3658.0576485999982 15349.854012199963
1363 3674.189628 15013.936521 3658.0625225999984 15324.896108433295
1364 3649.947661 14032.785501 3661.8528855999984 15221.564167799963
1365 3703.946075 16436.406854 3664.0920463666648 15201.423428933298
1366 3556.132637 20814.231002 3660.4147480999982 15468.668090599964
1367 3681.109811 18126.536481 3660.9222725999985 15460.566350166631
1368 3666.346388 10995.781349 3662.045965866665 15207.747836099965
1369 3683.722452 15027.716646 3660.4183186999985 15315.481612966631
1370 3625.499731 13501.444502 3660.5323001999986 15273.880039366632
1371 3700.304422 17463.800291 3663.2332297999983 15271.220694399964
1372 3611.127308 18781.182402 3659.6806478999983 15422.890960599965
1373 3607.147405 19063.231936 3659.3016166333314 15502.575456033297
1374 3686.988432 20533.136425 3660.9040233999981 15741.001957599965
1375 3683.647215 15655.810162 3659.4426410999981 15714.561862666631
1376 3542.218776 15413.136272 3654.5221660333318 15875.938227799963
1377 3681.668738 18804.969254 3658.4274823999981 16078.261708266629
1378 3700.093681 20802.105637 3659.3676593666651 16197.588036433297
1379 3653.960207 14049.925646 3658.9470534666648 16346.446372399963
1380 3657.072713 17032.745988 3658.6673221666651 16356.387491399966
1381 3637.725057 18654.973644 3661.1813385666655 16483.1327825333
1382 3670.575257 16642.257591 3662.1235701666656 16532.7059142333
1383 3684.300909 19263.042604 3664.6142663333321 16628.506284366635
1384 3747.446272 19555.683182 3668.7513861999987 16813.634409999966
1385 3560.543503 14770.404999 3664.3184924999982 16863.484331066637
1386 3647.995311 14404.228546 3662.7129622333318 16834.22812609997
1387 3674.166032 16886.988265 3662.5430874666649 16882.757880433302
1388 3650.435954 13488.589846 3660.1167059333316 16749.428854366637
1389 3662.797135 17412.72468 3658.123439066665 16637.751261366637
1390 3620.228114 16371.515648 3655.8895194999982 16632.5693588333
1391 3654.344947 14139.355474 3654.8174981666648 16640.2417799333
1392 3695.088587 13840.677747 3655.6923452666651 16565.977503166636
1393 3682.3033 16421.860723 3655.9628009999988 16612.908309899973
1394 3655.998851 14779.758299 3656.164507333332 16637.807403166637
1395 3727.690056 16016.476564 3656.9559733666656 16623.809726833304
1396 3660.524804 14177.601616 3660.4357122666652 16402.588747299971
1397 3628.767155 13153.135328 3658.6909570666653 16236.808708866638
1398 3730.118438 16418.16152 3660.8166920666649 16417.554714566639
1399 3647.3673 16509.843662 3659.6048536666649 16466.958948433305
1400 3675.794038 15591.402958 3661.2813305666646 16536.624230299971
1401 3643.836741 18682.802046 3659.3990745333313 16577.257622133307
1402 3671.097646 16152.796921 3661.3980857999982 16489.644772766638
1403 3713.475322 11043.828803 3664.942349699998 16222.331334999972
1404 3703.868795 18339.657956 3665.505028466665 16149.215386033307
1405 3657.421426 14655.000926 3664.6308354999983 16115.85507816664
1406 3679.029073 13708.314194 3669.1911787333315 16059.02767556664
1407 3641.986872 15548.953887 3667.8684498666648 15950.493829999972
1408 3616.24655 15985.91918 3665.0735454999981 15789.954281433307
1409 3629.277846 14671.678522 3664.2508001333317 15810.679377299972
1410 3676.137835 17793.801783 3664.8863041999984 15836.047903799972
1411 3558.952493 20224.169958 3662.2605520666648 15888.354447599972
1412 3672.868596 16171.335262 3662.3369966999981 15872.657036633305
1413 3651.432575 14913.614883 3661.241385566665 15727.676112599969
1414 3646.190851 16053.352184 3657.8662048666652 15610.931745999969
1415 3710.842513 14739.457073 3662.8761718666651 15609.900148466637
1416 3681.87912 14301.638335 3664.0056321666648 15606.480474766637
1417 3709.282319 14499.802682 3665.1761750666651 15526.90762199997
1418 3620.484966 13624.54116 3664.1778087999987 15531.439332466636
1419 3649.136247 13648.891202 3663.7224458666656 15405.978216533305
1420 3643.700266 16090.845058 3664.5048509333324 15396.622530199971
1421 3689.732738 14284.946915 3665.6844439666656 15401.475578233305
1422 3691.731264 14004.785198 3665.5725331999988 15406.945826599973
1423 3707.561428 15105.460812 3666.414470799999 15363.065829566638
1424 3728.537371 14853.80466 3668.8324214666654 15365.534041599973
1425 3565.536942 14813.346532 3663.4273176666657 15325.429707199972
1426 3713.332165 16007.059513 3665.187563033332 15386.411637099973
1427 3715.477628 13553.421966 3668.0779121333321 15399.754525033304
1428 3709.929585 15362.843463 3667.4049503666656 15364.577256466639
1429 3724.230315 16365.724643 3669.9670508666654 15359.77328916664
1430 3652.22792 16412.524618 3669.1815135999991 15387.14401116664
1431 3664.66263 18421.684396 3669.875709899999 15378.440089499973
1432 3719.676943 16869.161815 3671.4950197999992 15402.318919299973
1433 3661.809684 20063.486917 3669.7728318666655 15702.974189766637
1434 3679.944998 14200.562427 3668.9753719666655 15565.004338799972
1435 3702.32183 13922.776611 3670.472052099999 15540.596861633305
1436 3686.34244 18555.305276 3670.7158309999991 15702.163231033306
1437 3605.400304 18536.569945 3669.4962787333325 15801.750432966639
1438 3621.562853 13321.592733 3669.6734888333322 15712.939551399972
1439 3692.828818 12164.028682 3671.7918545666657 15629.351223399974
1440 3700.573733 17286.492575 3672.6063844999985 15612.440916466639
1441 3774.385942 20906.772691 3679.7874994666649 15635.194340899972
1442 3638.267302 13089.620329 3678.6341229999985 15532.470509799974
1443 3632.346892 17815.990392 3677.9979335666653 15629.216360099974
1444 3590.938446 14023.071736 3676.1561867333317 15561.540345166641
1445 3648.414613 13218.7535 3674.075256733332 15510.850226066639
1446 3671.195423 12251.151276 3673.7191334999984 15442.500657433306
1447 3720.866844 22178.625992 3674.1052843333318 15698.461434433306
1448 3627.101295 16247.313375 3674.3258286333316 15785.887174933307
1449 3657.630709 12139.233199 3674.6089773666654 15735.565241499973
1450 3621.670873 13480.513987 3673.8746642666651 15648.554205799972
1451 3657.830716 14022.244204 3672.8112635333314 15639.79744876664
1452 3682.883992 13912.782403 3672.5163544666648 15636.730688933305
1453 3633.242775 12539.924646 3670.0390660333314 15551.212816733305
1454 3653.554867 16490.250203 3667.5396492333316 15605.76100149997
1455 3619.467736 18510.085126 3669.3373423666649 15728.985621299969
1456 3690.5006 17247.858795 3668.5762901999983 15770.345597366635
1457 3661.075427 16744.86104 3666.7628834999987 15876.726899833302
1458 3678.077783 17682.261489 3665.701156766665 15954.040834033302
1459 3702.215277 16636.645775 3664.9673221666653 15963.0715384333
1460 3704.96607 15833.492946 3666.7252604999981 15943.770482699967
1461 3660.8692 12381.073609 3666.5988128333315 15742.416789799967
1462 3670.970263 16890.6629 3664.9752568333311 15743.1334926333
1463 3610.15086 17255.251022 3663.253296033331 15649.525629466634
1464 3763.968684 14947.937619 3666.0540855666641 15674.438135866632
1465 3663.288538 20479.491882 3664.7529758333308 15892.995311566632
1466 3592.863928 19727.488198 3661.637025433331 15932.068075633299
1467 3705.238063 17453.959893 3664.9649507333311 15895.981073899968
1468 3658.139406 14039.122807 3666.1841691666646 15919.8987430333
1469 3673.20168 18581.956199 3665.5299312333314 16133.829660266634
1470 3599.773977 19252.144019 3662.1699393666649 16199.351375066635
1471 3646.430851 14704.135583 3657.9047696666653 15992.596804799969
1472 3658.014662 15740.980191 3658.5630149999984 16080.975466866634
1473 3674.800176 19149.059983 3659.9781244666651 16125.411119899967
1474 3600.921194 17937.373274 3660.3108827333317 16255.8878378333
1475 3662.349332 13275.140788 3660.7753733666646 16257.767414099968
1476 3611.583109 16913.212955 3658.7882962333315 16413.169470066634
1477 3709.118806 15482.182395 3658.3966949666647 16189.954683499967
1478 3646.481546 11903.537962 3659.0427033333312 16045.1621697333
1479 3658.301701 15797.259847 3659.0650697333313 16167.0963913333
1480 3629.668286 16565.121666 3659.3316501666645 16269.916647299968
1481 3635.9924 16457.293667 3658.6037062999981 16351.084962733301
1482 3622.42496 12079.260226 3656.5884052333317 16289.9675568333
1483 3697.976556 18311.850738 3658.7461979333311 16482.3650932333
1484 3554.074679 9725.463035 3655.4301916666645 16256.872187633302
1485 3612.431989 15042.328871 3655.1956667666645 16141.280312466635
1486 3662.378253 14158.283285 3654.2582551999976 16038.294462133303
1487 3662.456234 14991.070686 3654.3042820999976 15979.834783666634
1488 3681.512815 11808.421572 3654.4187831666641 15784.040119766636
1489 3601.21218 14400.129443 3651.0520132666643 15709.489575366637
1490 3624.392985 18360.698365 3648.3662437666644 15793.72975599997
1491 3713.495577 16981.382184 3650.1204563333308 15947.073375166636
1492 3637.180896 12834.912105 3648.9941440999978 15811.88168199997
1493 3606.277464 15559.980814 3648.8650308999981 15755.372675066637
1494 3695.652814 12603.360927 3646.5878352333311 15677.220118666639
1495 3602.237912 14318.845438 3644.5528143666647 15471.865237199971
1496 3580.349225 17437.852491 3644.1356575999976 15395.544046966639
1497 3680.02158 11537.734243 3643.2951081666642 15198.33652529997
1498 3697.095891 14175.535909 3644.5936576666645 15202.88362869997
1499 3447.386799 13797.308032 3637.0664949666648 15043.395356466637
1500 3691.805862 15956.509312 3640.1342244666644 14933.540866233303
1501 3628.069773 17276.866345 3639.5221885333308 15019.29855829997
1502 3585.980373 11622.856869 3637.1210455666642 14882.027780899971
1503 3654.284654 14430.750995 3636.4371948333305 14724.750814633304
1504 3639.778926 18192.158111 3637.7324525666641 14733.243642533305
1505 3702.878921 14572.853728 3639.083438866664 14776.500740533305
1506 3665.882652 17938.983667 3640.8934236333307 14810.693097599973
1507 3590.549367 18222.9862 3636.9411089999976 14902.053224433304
1508 3653.528165 12408.148487 3637.1759962999977 14918.873575266638
1509 3690.337385 13706.963071 3638.2438524333311 14849.197016066639
1510 3701.250362 15480.225529 3640.6299216333309 14813.033811499972
1511 3697.48658 13100.834137 3642.6797276333309 14701.151827166639
1512 3638.382131 15223.22391 3643.2116333333311 14805.950616633307
1513 3683.813758 15480.294918 3642.7395400666646 14711.565422633306
1514 3727.239116 14097.303716 3648.5116879666648 14857.293445333305
1515 3645.54178 13795.546535 3649.6153476666645 14815.734034133306
1516 3660.738199 14042.774244 3649.5606791999976 14811.883732766639
1517 3685.711908 17078.244691 3650.3358683333308 14881.456199599972
1518 3650.63178 18146.907739 3649.3065004999976 15092.739071833303
1519 3531.402079 14297.633359 3646.9794971333313 15089.322535699968
1520 3715.947883 18555.226964 3650.0313270666647 15095.806822333301
1521 3681.720642 16215.307747 3648.9721625666648 15070.271007766634
1522 3665.163284 10918.435482 3649.9049088333313 15006.388453666636
1523 3639.52118 16241.694897 3651.0130326999979 15029.1122564333
1524 3619.521018 12978.278561 3648.4753061666643 15041.609510899967
1525 3349.946481 18593.549452 3640.0655917999979 15184.099644699969
1526 3695.269647 10462.384887 3643.8962725333313 14951.584057899969
1527 3643.753424 17371.726588 3642.6873339999975 15146.05046939997
1528 3645.323464 16766.961114 3640.9615864333309 15232.431309566635
1529 3670.39099 16785.3212 3648.3950594666644 15332.03174849997
1530 3645.643138 14952.691945 3646.8563019999979 15298.571169599971
1531 3691.268663 14863.871499 3648.9629316666642 15218.138008066637
1532 3598.969531 21168.66981 3649.3959035999974 15536.331772766636
1533 3731.860481 19128.00552 3651.9817644999976 15692.90692359997
1534 3647.175901 15264.069352 3652.2283303333306 15595.303964966637
1535 3680.82679 12881.290574 3651.4932592999976 15538.918526499969
1536 3662.785997 11922.620221 3651.3900374666641 15338.373078299968
1537 3686.628743 15570.731332 3654.5926833333306 15249.964582699968
1538 3606.404498 18031.595578 3653.021894433331 15437.412819066634
1539 3620.179876 15563.4713 3650.6833107999973 15499.296426699966
1540 3597.494661 15625.147023 3647.2247874333307 15504.127143166634
1541 3697.0632 18656.213568 3647.2106747666639 15689.3064575333
1542 3637.515654 12195.76531 3647.1817921999973 15588.391170866633
1543 3673.817944 11977.068474 3646.8485983999972 15471.616956066631
1544 3605.477542 19001.600077 3642.7898792666633 15635.093501433297
1545 3663.886746 18350.135429 3643.40137813333 15786.9131312333
1546 3669.05768 15764.471704 3643.6786941666637 15844.303046566632
1547 3672.213625 14783.974528 3643.2287513999972 15767.827374466633
1548 3688.121901 16757.115294 3644.4784220999977 15721.5009596333
1549 3685.312183 18678.689119 3649.6087588999972 15867.5361516333
1550 3685.950203 14258.517403 3648.6088362333307 15724.312499599966
1551 3637.51281 18216.851514 3647.1352418333308 15791.030625166632
1552 3653.049678 16156.676008 3646.7314549666639 15965.638642699963
1553 3641.173011 19503.193776 3646.7865159999978 16074.355271999964
1554 3708.550983 17828.137212 3649.7541814999977 16236.017227033297
1555 3716.703287 20816.326461 3661.9794083666638 16310.109793999964
1556 3632.735076 14800.486353 3659.8949226666641 16454.713176199963
1557 3739.220216 14804.719549 3663.0771490666643 16369.14627489996
1558 3657.321973 16715.017598 3663.4770993666639 16367.414824366628
1559 3660.418992 14706.916534 3663.144699433331 16298.134668833294
1560 3645.225035 17141.070407 3663.1307626666644 16371.080617566628
1561 3672.750836 16919.807325 3662.5135017666644 16439.611811766626
1562 3666.583527 15928.032563 3664.767301633331 16264.923903533294
1563 3670.203375 16401.021378 3662.7120647666648 16174.024432133294
1564 3722.586856 18714.437448 3665.2257632666647 16289.036701999959
1565 3652.694538 13914.101209 3664.2880215333307 16323.463723166626
1566 3600.316494 20247.883395 3662.2057047666644 16600.972495633294
1567 3740.329358 18354.033769 3663.9957252666645 16693.749243533293
1568 3672.17937 18500.520537 3666.1882209999976 16709.380075499957
1569 3638.01477 16390.119377 3666.7827174666645 16736.935011399961
1570 3653.755899 16256.493976 3668.6580920666643 16757.979909833295
1571 3664.487504 12706.644389 3667.5722355333305 16559.660937199962
1572 3635.263534 16878.378036 3667.4971648666638 16715.748028066628
1573 2829.273037 19020.776786 3639.3456679666642 16950.538305133294
1574 3616.97451 15176.727368 3639.7289002333314 16823.042548166628
1575 3703.740431 17574.875016 3641.0573563999978 16797.200534399963
1576 3675.362633 13433.968798 3641.2675214999977 16719.51710419996
1577 3610.399107 13034.93823 3639.2070375666644 16661.215894266628
1578 3607.35871 14470.224186 3636.5149311999976 16584.98619066663
1579 3775.286399 18148.517931 3639.5140717333311 16567.313817733295
1580 3589.519259 15990.323247 3636.2997069333305 16625.040679199963
1581 3717.160634 14155.418812 3638.9546343999973 16489.659589133298
1582 3727.499014 16616.305079 3641.4362789333309 16504.980558166633
1583 3623.106227 15892.213248 3640.8340527999972 16384.614540566632
1584 3703.761043 16445.741514 3640.6743881333309 16338.534683966633
1585 3558.86784 17233.973895 3635.4132065666645 16219.122931766633
1586 3632.953805 15630.193327 3635.4204975333314 16246.779830899966
1587 3653.266324 16537.567573 3632.5553677999978 16304.541431699967
1588 3651.111449 15604.150314 3632.3483503333314 16267.5125222333
1589 3671.089599 16531.934989 3632.7040372333308 16328.346470733299
1590 3688.699057 12336.885935 3634.1531712999981 16168.206988333299
1591 3722.185326 15464.289287 3635.8009876333313 16119.689720399967
1592 3695.788495 15129.540818 3636.774486566665 16093.073328899967
1593 3611.258813 17927.290211 3634.8096678333313 16143.948956666634
1594 3698.368517 14086.406937 3634.0023898666645 15989.681272966634
1595 3694.977128 13834.51517 3635.4118095333315 15987.028404999968
1596 3627.512492 15864.814073 3636.3183427999979 15840.926094266635
1597 3688.916562 15783.197888 3634.6045829333311 15755.231564899968
1598 3683.437283 16165.36108 3634.9798466999982 15677.392916333303
1599 3641.619666 15853.670485 3635.1000098999984 15659.511286599969
1600 3628.702613 16456.255699 3634.2649003666652 15666.170010699969
1601 3669.241917 12402.571133 3634.4233807999985 15656.034235499968
1602 3698.687377 12315.309985 3636.5375088999986 15503.931967133301
1603 3621.725672 15468.379212 3662.9525967333316 15385.518714666634
1604 3652.388465 20411.698279 3664.1330618999982 15560.017745033301
1605 3681.399324 15313.440232 3663.3883583333313 15484.636585566634
1606 3710.307481 23776.994537 3664.5531865999978 15829.404110199968
1607 3680.431353 16685.074445 3666.8875947999982 15951.075317366634
1608 3685.092698 17865.56211 3669.4787277333312 16064.253248166635
1609 3693.032433 20833.795465 3666.7369288666646 16153.762499299968
1610 3553.565715 18063.351884 3665.5384773999981 16222.863453866634
1611 3679.741696 15529.481502 3664.2911794666647 16268.665543533301
1612 3769.760975 17869.476262 3665.6999114999981 16310.437916299967
1613 3676.605576 15704.049758 3667.4832231333316 16304.165799966633
1614 3617.44623 17287.237831 3664.6060626999979 16332.215677199967
1615 3603.981356 16755.311425 3666.1098465666646 16316.2602615333
1616 3665.249277 17966.588268 3667.1863622999977 16394.140092899968
1617 3689.37656 19398.090095 3668.3900368333316 16489.4908436333
1618 3741.656846 15085.435192 3671.4082167333313 16472.200339566632
1619 3715.074671 15935.445658 3672.8743857999975 16452.317361866633
1620 3617.355419 14213.046247 3670.4962645333308 16514.856038933296
1621 3606.26542 19036.468234 3666.6322676666637 16633.928670499965
1622 3696.325871 22968.94224 3666.6501801999971 16895.242051233297
1623 3664.418183 15081.352316 3668.4221591999972 16800.377454733298
1624 3621.107497 13110.542099 3665.8467918666643 16767.848626799965
1625 3603.592224 12987.919492 3662.8006283999975 16739.628770866631
1626 3678.591873 16696.227274 3664.5032744333307 16767.3425442333
1627 3686.894519 18772.640879 3664.4358729999972 16866.9906439333
1628 3691.255269 16064.550855 3664.6964725333305 16863.630303099966
1629 3499.65018 15897.309178 3659.9641563333303 16865.084926199965
1630 3774.327982 16304.678366 3664.8183352999972 16860.0323484333
1631 3710.750373 14566.325457 3666.2019504999971 16932.157492566632
1632 3732.469708 18936.360515 3667.3280281999973 17152.859176899965
1633 3674.085813 15631.409465 3669.0733662333305 17158.293518666629
1634 3653.990622 19460.322052 3669.1267714666637 17126.580977766633
1635 3731.801205 11318.861446 3670.806834166664 16993.428351566632
1636 3686.73266 16908.768206 3670.0210067999969 16764.487473866633
1637 3728.909542 15807.13711 3671.6369464333306 16735.2228960333
1638 3669.660295 15327.994554 3671.122532999997 16650.6373108333
1639 3619.931653 18100.057137 3668.6858403333308 16559.512699899969
1640 3684.516145 19758.64524 3673.0508546666638 16616.0224784333
1641 3659.707059 17267.898358 3672.3830334333306 16673.969706966633
1642 3662.760857 14099.081261 3668.8163628333305 16548.289873599966
1643 3746.453515 17025.274329 3671.1446274666641 16592.3306926333
1644 3723.243943 18030.922423 3674.6712178999969 16617.1201790333
1645 3656.861488 14059.000296 3676.4338889666633 16527.243141399966
1646 3748.367541 18310.81022 3679.2044977666637 16538.71720646663
1647 3600.248285 18119.232856 3676.2335552666632 16496.0886318333
1648 3641.233873 11749.146253 3672.8861228333303 16384.8790005333
1649 3591.76867 15562.043826 3668.7759227999973 16372.432272799964
1650 3632.369381 14578.802887 3669.2763881999972 16384.624160799965
1651 3710.693615 16101.950556 3672.7573280333304 16286.806904866631
1652 3745.449442 13782.083982 3674.3947803999972 15980.578296266633
1653 3693.120775 18950.997075 3675.351533466664 16109.566454899967
1654 3593.318465 17598.66344 3674.4252323999972 16259.170499599966
1655 3646.804664 12696.587366 3675.8656470666638 16249.459428733298
1656 3595.525933 15238.237738 3673.0967823999972 16200.859777533298
1657 3701.919572 13995.740889 3673.5976174999973 16041.62977786663
1658 3606.808367 15225.713262 3670.7827207666642 16013.668524766632
1659 3660.018799 17529.574248 3676.1283413999977 16068.077360433297
1660 3705.396254 14342.143013 3673.8306171333311 16002.659515333298
1661 3717.634701 16918.219562 3674.060094733331 16081.055985499965
1662 3621.147671 15307.164375 3670.3493601666642 15960.082780833298
1663 3658.932704 19845.427557 3669.8442565333312 16100.550050566633
1664 3649.969244 17973.41868 3669.7102105999979 16050.9866048333
1665 3719.175216 16124.485949 3669.2893442999984 16211.174088266633
1666 3680.606711 20022.279704 3669.0851459999985 16314.957804866634
1667 3713.954316 16678.232332 3668.5866384666656 16343.994312266634
1668 3666.694451 16268.503669 3668.4877769999994 16375.344616099967
1669 3671.271281 15054.469696 3670.1990979333323 16273.8250347333
1670 3627.543677 16204.664823 3668.3000156666653 16155.359020833299
1671 3611.624458 15848.036208 3666.6972622999988 16108.030282499965
1672 3580.712281 14445.909055 3663.9623097666654 16119.591208966631
1673 3763.608955 17066.189975 3664.5341577666654 16120.955063833298
1674 3656.017731 16507.355516 3662.2932840333324 16070.169500266633
1675 3697.182144 13821.324539 3663.6373058999993 16062.2469750333
1676 3616.710831 14621.465668 3659.2487488999996 15939.268823299966
1677 3640.782118 18370.956608 3660.5998766666667 15947.659615033299
1678 3691.03254 17478.6957 3662.2598322333333 16138.644596599965
1679 3696.794399 15167.251917 3665.7606898666663 16125.484866299963
1680 3636.470413 16707.682722 3665.8973909333336 16196.447527466629
1681 3599.729017 16869.457458 3662.1985710000004 16222.031090866629
1682 3709.169066 15455.477804 3660.989225133334 16277.810884933297
1683 3660.767289 14750.00836 3659.9107756000003 16137.777927766629
1684 3695.878773 11715.072693 3663.3294525333336 15941.658236199963
1685 3720.107013 17744.251086 3665.7728641666672 16109.913693533297
1686 3640.988564 14301.524111 3667.2882852000007 16078.68990596663
1687 3686.102219 11357.364216 3666.7610401 15990.744016866631
1688 3657.621193 17585.283053 3668.4548009666669 16069.396343233297
1689 3592.379696 14382.156838 3666.2001642000005 15964.482429566629
1690 3692.78848 17537.674131 3665.7799050666667 16071.000133499963
1691 3673.293178 11800.451097 3664.3018543000003 15900.407851333295
1692 3628.152326 16705.874216 3664.5353428000003 15947.031512699963
1693 3670.144874 13872.544627 3664.9090818 15747.935415033297
1694 3682.185037 12023.429565 3665.9829415666668 15549.602444533295
1695 3671.232916 16286.427834 3664.3848648999997 15555.000507366629
1696 3625.332454 15266.672525 3662.5423896666666 15396.480268066629
1697 3642.028804 10817.380026 3660.1448726 15201.118524533296
1698 3719.554706 14497.404452 3661.9068810999993 15142.08188396663
1699 3772.809476 17737.332286 3665.2914875999995 15231.51063696663
1700 3701.564218 12891.52919 3667.7588389666662 15121.072782533298
1701 3696.249156 13957.070884 3670.5796622333332 15058.040605066632
1702 3615.498216 15976.792402 3671.7391933999997 15109.070049966631
1703 3721.129631 16651.255551 3670.3232159333334 15095.238902499965
1704 3687.828098 13226.034712 3671.3835615 14985.861542366631
1705 3647.150768 18274.593862 3669.7158489666667 15134.303853133297
1706 3556.865182 15783.596577 3667.720994 15173.041550099964
1707 3798.643201 16575.293181 3672.9830300999993 15113.186102533298
1708 3639.045592 13985.281415 3671.2501318333325 14996.738959699964
1709 3613.388514 14896.931021 3668.4699356666661 14987.728263166633
1710 3681.834811 15858.22583 3669.9820822666657 14959.413033433299
1711 3771.34399 13158.17524 3675.7025813666651 14835.703626166633
1712 3734.838668 15354.708463 3676.558234766665 14832.3446481333
1713 3635.365302 11376.768273 3675.7115018666655 14719.903311899969
1714 3595.545117 17636.963102 3672.3670466666654 14917.299658866634
1715 3678.277087 16323.785564 3670.9727157999982 14869.9508081333
1716 3610.724225 12541.648829 3669.9639044999985 14811.288298733301
1717 3578.69762 16433.098925 3666.3837511999986 14980.479455699968
1718 3611.04255 13591.015607 3664.8311297666655 14847.337207499968
1719 3784.541095 16165.236167 3671.2365097333318 14906.773185133301
1720 69037.407505 14058.490483 5849.3904772333317 14790.800396866634
1721 3632.716363 12578.284338 5848.0379167333322 14816.728171566636
1722 3643.132653 20419.945 5848.5372609666656 14940.5305310333
1723 3712.11598 19302.191207 5849.9362978333329 15121.518750366635
1724 3665.471435 10288.499178 5849.3791777666665 15063.687737466635
1725 3697.034295 11308.431809 5850.2392237333324 14897.754536633302
1726 3462.377988 12897.332806 5844.8074081999994 14818.77654599997
1727 3772.570666 11086.760952 5849.1588036 14827.755910199969
1728 3679.983168 15897.783731 5847.8397523333342 14874.435219499968
1729 3673.636632 12826.889321 5844.5339908666674 14710.7537873333
1730 3661.527061 17413.809538 5843.1994189666675 14861.49646559997
1731 3645.998097 14342.082769 5841.5243836666668 14874.33019509997
1732 3666.248314 14868.196602 5843.2160536 14837.377001766637
1733 3693.410341 16415.015218 5842.2920772666675 14829.50232399997
1734 3763.776788 16576.482292 5844.8237002666674 14941.183909999969
1735 3722.479669 14210.842059 5847.3346636333335 14805.725516566636
1736 3642.670387 16581.644511 5850.1948371333328 14832.327114366637
1737 3591.223363 16000.168277 5843.2808425333333 14813.156284233304
1738 3620.496331 13865.186687 5842.6625338333333 14809.153126633306
1739 3671.025889 8843.533911 5844.5837796666665 14607.373222966638
1740 3691.998345 17021.136133 5844.9225641333333 14646.136899733305
1741 3697.306995 10566.240055 5842.4546643 14559.739060233305
1742 3637.189109 12699.235135 5839.1996789999994 14471.223282633304
1743 3642.923692 16358.895196 5839.4516253333331 14637.294180066638
1744 3630.430323 16346.07349 5840.6144655333337 14594.264526333303
1745 3676.480028 16320.739662 5840.5545635666667 14594.162996266636
1746 3683.677397 14840.258938 5842.986335966666 14670.783333233301
1747 3761.873145 17288.205613 5849.0921868 14699.286889499966
1748 3707.511226 13952.52919 5852.3078093333324 14711.337342266634
1749 3711.648452 22521.461073 5849.8780545666659 14923.211505799965
1750 3776.510203 16976.111228 3674.5148111666663 15020.465530633299
1751 3706.942238 15691.336897 3676.9890069999997 15124.233949266632
1752 3730.830493 14826.703964 3679.9122683333335 14937.792581399965
1753 3793.15509 15514.121173 3682.613572 14811.523580266632
1754 3647.342373 19712.641253 3682.0092699333336 15125.661649433297
1755 3820.605545 14679.122799 3686.1283116 15238.018015766633
1756 3651.697891 13971.270186 3692.4389750333339 15273.815928433298
1757 3663.542471 19047.452186 3688.8047018666671 15539.172302899966
1758 3582.80078 17430.254654 3685.5652889333337 15590.254666999967
1759 3734.56038 10580.168052 3687.5960805333334 15515.363958033298
1760 3626.403069 11872.769428 3686.4252808 15330.662621033296
1761 3608.526502 18083.469672 3685.1762276333329 15455.375517799961
1762 3658.884429 12615.322185 3684.9307648 15380.279703899962
1763 3729.962177 15807.741416 3686.149159333333 15360.037243833296
1764 3605.315185 17900.70657 3680.8671058999994 15404.17805309996
1765 3740.004857 16970.280468 3681.4512788333327 15496.159333399961
1766 3714.663361 20315.303264 3683.8510446333325 15620.614625166627
1767 3750.732925 12507.99546 3689.1680300333328 15504.208864599959
1768 3687.30425 12520.025755 3691.3949606666661 15459.370166866627
1769 3671.73545 15446.92196 3691.4186127 15679.483101833293
1770 3722.583449 15145.953203 3692.4381161666665 15616.977004166627
1771 3751.113336 14854.127492 3694.2316608666661 15759.90658539996
1772 3743.284941 19128.739756 3697.7681885999996 15974.223406099958
1773 3721.999884 20615.24072 3700.4040616666666 16116.101590233293
1774 3687.047342 13566.773147 3702.2912956333334 16023.458245466627
1775 3789.198512 15695.737541 3706.0485784333337 16002.624841433293
1776 3695.57667 8602.978238 3706.4452208666667 15794.715484766628
1777 3658.093713 13430.550637 3702.9859064666662 15666.126985566629
1778 3711.658255 17349.914308 3703.1241407666662 15779.37315616663
1779 3749.795118 17984.455022 3704.3956962999996 15628.139621133298
1780 3709.197268 13330.665268 3702.1519317999996 15506.624755799963
1781 3536.873543 15382.741791 3696.4829752999995 15496.338252266631
1782 3722.291113 17884.353822 3696.1983292999994 15598.259914199964
1783 3770.752515 16759.160127 3695.4515767999992 15639.76121266663
1784 3726.725519 16419.147032 3698.0976816666657 15529.978071966629
