Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI246,-381.701676,4,BP_SpawnPoint10,COLLISION_WITH_BP_IntersectionBorder2,3353.090771,256.152871,3225.497063,0.000001,520.809034,111.213087,0.000653,2.04425,0.0,3227.541966,0.0,0.0,80.0,80.0,true,4.344729,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.055071,-1.864047,47,24.006654
﻿1,BP_VehicleAI225,-2164.258949,4,BP_SpawnPoint45,COLLISION_WITH_NavModifierVolume40,3529.366853,715.227009,2078.633337,0.001015,513.100291,112.603251,0.746349,0.955228,0.0,2080.334913,0.0,0.0,81.0,81.0,true,4.49177,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.850007,-25.874278,26,21.444364
﻿1,BP_VehicleAI250,-2526.329285,4,BP_SpawnPoint17,COLLISION_WITH_BP_IntersectionBorder24,3545.64176,859.319835,1876.931392,0.001192,548.765507,112.603251,0.898269,0.802647,0.0,1878.632309,0.0,0.0,81.0,81.0,true,4.446034,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.013704,-22.187963,51,22.581844
﻿1,BP_VehicleAI211,-1588.918998,4,BP_SpawnPoint5,COLLISION_WITH_BP_IntersectionBorder116,3625.157767,570.384271,2605.061139,0.000707,384.573922,115.383578,0.350233,1.211669,0.0,2606.623041,0.0,0.0,83.0,83.0,true,4.590282,0.0,0.008333,0.0,0.079369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75023,-7.176182,12,29.042783
﻿1,BP_VehicleAI22,-514.906265,5,BP_SpawnPoint36,COLLISION_WITH_NavModifierVolume20,3466.998103,383.645108,3412.702506,0.000402,384.853034,118.163905,0.215871,2.041361,0.0,3414.959739,0.0,0.0,85.0,85.0,true,4.495182,0.0,0.008333,0.0,0.31144,10.0,0.0,0.0,0.0,79.222792,0.0,0.0,0.5,0.0,0.297,-6.611019,3,24.202591
﻿1,BP_VehicleAI235,-1931.866818,5,BP_SpawnPoint16,COLLISION_WITH_NavModifierVolume30,3673.149849,848.351506,2587.588871,0.001339,617.788495,122.334396,1.142831,0.902836,0.0,2589.634537,0.0,0.0,88.0,88.0,true,4.821875,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.252898,-23.731153,36,31.201026
﻿1,BP_VehicleAI241,-1714.894367,5,BP_SpawnPoint43,COLLISION_WITH_NavModifierVolume51,3913.959255,655.847976,2853.059362,0.000964,579.565027,122.334396,0.758046,1.095457,0.0,2854.912864,0.0,0.0,88.0,88.0,true,4.853696,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.554592,-22.085074,42,28.880862
﻿1,BP_VehicleAI234,-3146.758737,5,BP_SpawnPoint4,COLLISION_WITH_NavModifierVolume133,4053.464857,1070.13743,1974.868328,0.001888,640.239664,125.114723,1.606579,0.368643,0.0,1976.84355,0.0,0.0,90.0,90.0,true,4.829044,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.205978,-39.097227,35,27.986543
﻿1,BP_VehicleAI216,-2453.832674,5,BP_SpawnPoint2,COLLISION_WITH_BP_IntersectionBorder170,4221.398002,904.768478,2669.77604,0.001804,610.780351,126.504887,1.609602,0.948165,0.0,2672.333806,0.0,0.0,91.0,91.0,true,4.979474,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284083,-9.991501,17,25.129929
﻿1,BP_VehicleAI28,-2015.794998,5,BP_SpawnPoint46,COLLISION_WITH_NavModifierVolume37,4993.645628,582.724279,3558.297916,0.000598,648.404704,133.455705,0.463856,1.813136,0.0,3560.574908,0.0,0.0,96.0,96.0,true,5.140549,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.929052,8.400624,9,24.271955
